;date;inv_mr_1;inv_mr_2;inv_mr_3;backorder_mr;inv_ws;backorder_ws;customer_name;received_quantity
1298;149;0,4;20,1;5,5;22;25;27;52;25
1299;149;0,4;20,1;5,5;22;1;27;52;25
1300;149;0,4;20,1;5,5;22;26;27;52;25
1301;149;0,4;20,1;5,5;22;26;26;52;25
1302;149;0,4;20,1;5,5;22;5;26;52;25
1303;149,15;0,4;20,1;5,5;22;10;26;52;25
1304;149,15;0,4;20,1;5,5;22;10;25;52;25
1305;149,15;0,4;20,1;5,5;22;10;26;52;25
1306;149,15;0,4;20,1;5,5;23;10;26;52;25
1307;149,3;0,4;20,1;5,5;23;36;26;52;25
1308;149,3;0,4;20,1;5,5;23;36;25;52;25
1309;149,3;0,4;20,1;5,5;23;15;25;52;25
1310;150;0,4;20,1;5,5;23;15;25;55;24
1311;150;0,4;20,1;5,5;23;15;26;55;24
1312;150;0,4;20,1;5,5;24;15;26;55;24
1313;150,45;0,4;20,1;7;24;15;26;55;24
1314;150,45;0,4;20,1;7;23;15;26;55;24
1315;150,45;0,4;20,1;7;24;15;26;55;24
1316;150,6;1,6;20,1;7;24;15;26;55;24
1317;150,6;1,6;20,1;7;23;15;26;55;24
1318;150,6;1,6;20,1;7;24;15;26;55;24
1319;150,65;1,6;20,1;7;24;15;26;54;20
1320;150,9;4;20,1;7;24;15;26;54;20
1321;150,9;4;20,1;7;23;15;26;54;20
1322;150,9;4;20,1;7;24;15;26;54;20
1323;150,95;4;20,1;7;24;22;26;54;20
1324;150,95;4;20,1;7;24;22;25;54;20
1325;150,95;4;20,1;7;24;22;26;54;20
1326;150,95;2,4;20,1;7;24;22;26;54;20
1327;150,95;2,4;17,7;7;24;22;26;54;20
1328;150,95;2,4;17,7;3;24;22;26;54;20
1329;151,6;2,4;17,7;6;24;22;26;54;20
1330;151,6;2,4;17,7;6;23;22;26;54;20
1331;151,6;2,4;17,7;6;24;22;26;54;20
1332;151,6;5,4;17,7;6;24;22;26;54;20
1333;151,6;5,4;17,7;6;23;22;26;54;20
1334;151,6;5,4;17,7;6;24;22;26;54;20
1335;152,45;9,8;17,7;6;24;22;26;54;20
1336;152,7;9,8;17,7;6;24;25;26;54;20
1337;152,7;9,8;17,7;6;24;25;25;54;20
1338;152,7;9,8;17,7;6;24;25;26;54;20
1339;152,7;8,6;17,7;6;24;25;26;54;20
1340;152,7;8,6;15,9;6;24;25;26;54;20
1341;152,7;8,6;15,9;3;24;25;26;54;20
1342;153;8,6;15,9;3;24;25;26;69;21
1343;153;8,6;15,9;3;24;25;27;69;21
1344;153;8,6;15,9;3;25;25;27;69;21
1345;153,25;8,6;15,9;3,5;25;25;27;69;21
1346;153,25;8,6;15,9;3,5;24;25;27;69;21
1347;153,25;8,6;15,9;3,5;25;25;27;69;21
1348;153,4;8,6;15,9;5,5;25;25;27;69;21
1349;153,4;8,6;15,9;5,5;24;25;27;69;21
1350;153,4;6,6;15,9;5,5;24;25;27;69;21
1351;153,4;6,6;12,9;5,5;24;25;27;69;21
1352;153,4;6,6;12,9;0,5;24;25;27;69;21
1353;153,45;11;12,9;0,5;24;25;27;69;21
1354;153,5;11;12,9;7;24;25;27;69;21
1355;153,5;11;12,9;7;23;25;27;69;21
1356;153,5;11;12,9;7;24;25;27;69;21
1357;153,7;14,6;12,9;7;24;25;27;69;21
1358;153,7;17,2;12,9;7;24;25;27;69;21
1359;153,7;17,2;12,9;7;23;25;27;69;21
1360;153,7;16,4;12,9;7;23;25;27;69;21
1361;153,7;16,4;11,7;7;23;25;27;69;21
1362;153,7;16,4;11,7;5;23;25;27;69;21
1363;153,8;16,4;11,7;8;23;25;27;69;21
1364;153,8;16,4;11,7;8;22;25;27;69;21
1365;153,8;16,4;11,7;8;23;25;27;69;21
1366;153,8;19,4;11,7;8;23;25;27;69;21
1367;153,8;19,4;11,7;8;22;25;27;69;21
1368;153,8;19,4;11,7;8;23;25;27;69;21
1369;153,8;24,6;11,7;8;23;25;27;69;21
1370;154;28,6;11,7;8;23;25;27;69;21
1371;154;30,6;11,7;8;23;25;27;69;21
1372;154;30,6;11,7;8;22;25;27;69;21
1373;154;30,6;11,7;8;23;25;27;69;21
1374;154,15;30,6;11,7;12,5;23;25;27;69;21
1375;154,15;30,6;11,7;12,5;22;25;27;69;21
1376;154,15;30,6;11,7;12,5;23;25;27;69;21
1377;154,2;34,4;11,7;12,5;23;25;27;69;21
1378;154,3;36;11,7;12,5;23;25;27;69;21
1379;154,3;36;11,7;12,5;22;25;27;69;21
1380;154,3;36;11,7;12,5;23;25;27;69;21
1381;154,5;36;11,7;19;23;25;27;69;21
1382;154,5;36;11,7;19;22;25;27;69;21
1383;154,5;30,6;11,7;19;22;25;27;69;21
1384;154,5;30,6;3,6;19;22;25;27;69;21
1385;154,5;30,6;3,6;5,5;22;25;27;69;21
1386;154,75;30,6;3,6;11;22;25;27;69;21
1387;154,75;30,6;3,6;11;21;25;27;69;21
1388;154,75;30,6;3,6;11;22;25;27;69;21
1389;154,8;30,6;3,6;11;22;25;27;21;27
1390;154,8;30,6;3,6;16;22;25;27;21;27
1391;154,8;30,6;3,6;16;21;25;27;21;27
1392;154,8;30,6;3,6;16;22;25;27;21;27
1393;155,3;30,6;3,6;16;22;25;27;53;21
1394;155,45;30,6;3,6;24,5;22;25;27;53;21
1395;155,45;30,6;3,6;24,5;21;25;27;53;21
1396;155,45;30,6;3,6;24,5;22;25;27;53;21
1397;155,5;30,6;3,6;25,5;22;25;27;53;21
1398;155,5;30,6;3,6;25,5;21;25;27;53;21
1399;155,5;30,6;3,6;25,5;22;25;27;53;21
1400;155,95;30,6;3,6;25,5;22;33;27;53;21
1401;155,95;30,6;3,6;25,5;22;33;26;53;21
1402;155,95;30,6;3,6;25,5;22;9;26;53;21
1403;156;30,6;3,6;25,5;22;9;26;56;21
1404;156;30,6;3,6;25,5;22;9;27;56;21
1405;156;30,6;3,6;25,5;23;9;27;56;21
1406;156,1;32,8;3,6;25,5;23;9;27;56;21
1407;156,1;32,8;3,6;25,5;22;9;27;56;21
1408;156,1;32,8;3,6;25,5;23;9;27;56;21
1409;156,15;32,8;3,6;26;23;9;27;56;21
1410;156,15;32,8;3,6;26;22;9;27;56;21
1411;156,15;32,8;3,6;26;23;9;27;56;21
1412;156,35;37,2;3,6;26;23;9;27;56;21
1413;156,7;39,4;3,6;26;23;9;27;56;21
1414;156,85;39,4;3,6;28,5;23;9;27;56;21
1415;156,85;39,4;3,6;28,5;22;9;27;56;21
1416;156,85;37,4;3,6;28,5;22;9;27;56;21
1417;156,85;37,4;0,6;28,5;22;9;27;56;21
1418;156,85;37,4;0,6;23,5;22;9;27;56;21
1419;157;37,4;0,6;23,5;22;9;28;56;21
1420;157;37,4;0,6;23,5;23;9;28;56;21
1421;157,35;37,4;0,6;25;23;9;28;56;21
1422;157,35;37,4;0,6;25;22;9;28;56;21
1423;157,35;37,4;0,6;25;23;9;28;56;21
1424;157,4;37,4;0,6;31,5;23;9;28;56;21
1425;157,7;37,4;0,6;31,5;23;15;28;56;21
1426;157,7;37,4;0,6;31,5;23;15;27;56;21
1427;157,7;37,4;0,6;31,5;23;15;28;56;21
1428;157,7;37,4;0,6;31,5;24;15;28;56;21
1429;157,7;37,4;0,6;31,5;24;15;28;22;31
1430;158,05;42,6;0,6;31,5;24;15;28;22;31
1431;158,2;45,8;0,6;31,5;24;15;28;22;31
1432;158,25;45,8;0,6;32;24;15;28;22;31
1433;158,25;45,8;0,6;32;23;15;28;22;31
1434;158,25;45,8;0,6;32;24;15;28;22;31
1435;158,3;45,8;0,6;32;24;15;28;58;21
1436;158,4;45,8;0,6;32;24;25;28;58;21
1437;158,4;45,8;0,6;32;24;25;27;58;21
1438;158,4;45,8;0,6;32;24;25;28;58;21
1439;158,4;45,8;0,6;32;25;25;28;58;21
1440;158,7;45,8;0,6;32;25;29;28;58;21
1441;158,7;45,8;0,6;32;25;29;27;58;21
1442;158,7;45,8;0,6;32;25;29;28;58;21
1443;158,7;45,8;0,6;32;26;29;28;58;21
1444;158,75;45,8;0,6;32,5;26;29;28;58;21
1445;158,75;45,8;0,6;32,5;25;29;28;58;21
1446;158,75;45,8;0,6;32,5;26;29;28;58;21
1447;158,95;45,8;0,6;39,5;26;29;28;58;21
1448;159,3;45,8;0,6;40,5;26;29;28;58;21
1449;159,3;45,8;0,6;40,5;25;29;28;58;21
1450;159,3;45,8;0,6;40,5;26;29;28;58;21
1451;159,5;45,8;0,6;40,5;26;56;28;58;21
1452;159,5;45,8;0,6;40,5;26;56;27;58;21
1453;159,5;45,8;0,6;40,5;26;32;27;58;21
1454;160;45,8;0,6;41;26;32;27;58;21
1455;160;45,8;0,6;41;25;32;27;58;21
1456;160;45,8;0,6;41;26;32;27;58;21
1457;160;45,8;0,6;41;26;6;27;58;21
1458;160,6;45,8;0,6;49;26;6;27;58;21
1459;160,6;45,8;0,6;49;25;6;27;58;21
1460;160,6;45,8;0,6;49;26;6;27;58;21
1461;160,8;45,8;0,6;53;26;6;27;58;21
1462;160,8;45,8;0,6;53;25;6;27;58;21
1463;160,8;45,8;0,6;53;26;6;27;58;21
1464;160,8;45,8;0,6;56;26;6;27;58;21
1465;160,8;45,8;0,6;56;25;6;27;58;21
1466;160,8;45,8;0,6;56;26;6;27;58;21
1467;161;45,8;0,6;56;26;6;28;58;21
1468;161;45,8;0,6;56;27;6;28;58;21
1469;161,15;45,8;0,6;56;27;6;28;58;21
1470;161,15;45,8;0,6;56;26;6;28;58;21
1471;161,15;45,8;0,6;56;27;6;28;58;21
1472;161,3;45,8;1,2;56;27;6;28;58;21
1473;161,3;45,8;1,2;56;26;6;28;58;21
1474;161,3;45,8;1,2;56;27;6;28;58;21
1475;161,4;45,8;1,2;60,5;27;6;28;58;21
1476;161,4;45,8;1,2;60,5;26;6;28;58;21
1477;161,4;45,8;1,2;60,5;27;6;28;58;21
1478;161,4;45,8;4,5;60,5;27;6;28;58;21
1479;161,4;45,8;4,5;60,5;26;6;28;58;21
1480;161,4;45,8;4,5;60,5;27;6;28;58;21
1481;161,5;45,8;4,5;60,5;27;6;28;42;24
1482;161,65;45,8;6,9;60,5;27;6;28;42;24
1483;161,65;45,8;6,9;60,5;26;6;28;42;24
1484;161,65;45,8;6,9;60,5;27;6;28;42;24
1485;161,75;45,8;6,9;66;27;6;28;42;24
1486;161,75;45,8;10,8;66;27;6;28;42;24
1487;161,75;45,8;10,8;66;26;6;28;42;24
1488;161,75;39;10,8;66;26;6;28;42;24
1489;161,75;39;0,6;66;26;6;28;42;24
1490;161,75;39;0,6;49;26;6;28;42;24
1491;161,85;39;0,6;49;26;16;28;42;24
1492;161,85;39;0,6;49;26;16;27;42;24
1493;161,85;39;0,6;49;26;16;28;42;24
1494;161,85;39;0,6;49;27;16;28;42;24
1495;162;39;0,6;56,5;27;16;28;42;24
1496;162;39;0,6;56,5;27;16;29;42;24
1497;162;39;0,6;56,5;28;16;29;42;24
1498;162;39;2,4;56,5;28;16;29;42;24
1499;162;39;2,4;56,5;27;16;29;42;24
1500;162;39;2,4;56,5;28;16;29;42;24
1501;162,3;39;6;56,5;28;16;29;42;24
1502;162,3;39;6;56,5;27;16;29;42;24
1503;162,3;39;6;56,5;28;16;29;42;24
1504;163,4;39;6;56,5;28;16;29;42;24
1505;163,4;39;6;56,5;27;16;29;42;24
1506;163,4;39;6;56,5;28;16;29;42;24
1507;163,7;39;6;56,5;28;16;29;42;24
1508;163,7;39;6;56,5;27;16;29;42;24
1509;163,7;35;6;56,5;27;16;29;42;24
1510;163,7;35;2,77121E-11;56,5;27;16;29;42;24
1511;163,7;35;2,77121E-11;46,5;27;16;29;42;24
1512;164,7;35;5,4;46,5;27;16;29;42;24
1513;164,7;35;5,4;46,5;26;16;29;42;24
1514;164,7;35;5,4;46,5;27;16;29;42;24
1515;164,9;35;8,7;46,5;27;16;29;42;24
1516;164,9;35;8,7;46,5;26;16;29;42;24
1517;164,9;32,2;8,7;46,5;26;16;29;42;24
1518;164,9;32,2;4,5;46,5;26;16;29;42;24
1519;164,9;32,2;4,5;39,5;26;16;29;42;24
1520;164,95;32,2;4,5;39,5;26;16;29;41;24
1521;165;32,2;4,5;39,5;26;16;30;41;24
1522;165;32,2;4,5;39,5;27;16;30;41;24
1523;165,25;32,2;9,6;39,5;27;16;30;41;24
1524;165,25;32,2;9,6;39,5;26;16;30;41;24
1525;165,25;28,6;9,6;39,5;26;16;30;41;24
1526;165,25;28,6;4,2;39,5;26;16;30;41;24
1527;165,25;28,6;4,2;30,5;26;16;30;41;24
1528;165,65;28,6;10,8;30,5;26;16;30;41;24
1529;165,65;28,6;10,8;30,5;25;16;30;41;24
1530;165,65;26,2;10,8;30,5;25;16;30;41;24
1531;165,65;26,2;7,2;30,5;25;16;30;41;24
1532;165,65;26,2;7,2;24,5;25;16;30;41;24
1533;166;26,2;7,2;24,5;25;16;31;41;24
1534;166;24,2;7,2;24,5;25;16;31;41;24
1535;166;24,2;4,2;24,5;25;16;31;41;24
1536;166;24,2;4,2;19,5;25;16;31;41;24
1537;166,55;24,2;5,7;19,5;25;16;31;41;24
1538;166,55;24,2;5,7;19,5;24;16;31;41;24
1539;166,55;24,2;5,7;19,5;25;16;31;41;24
1540;166,75;24,2;5,7;19,5;25;50;31;41;24
1541;166,75;24,2;5,7;19,5;25;50;30;41;24
1542;166,75;24,2;5,7;19,5;25;28;30;41;24
1543;166,85;24,2;6,6;19,5;25;28;30;41;24
1544;166,85;24,2;6,6;19,5;24;28;30;41;24
1545;166,85;24,2;6,6;19,5;25;28;30;41;24
1546;166,85;24,2;11,7;19,5;25;28;30;41;24
1547;166,85;24,2;11,7;19,5;24;28;30;41;24
1548;166,85;20,4;11,7;19,5;24;28;30;41;24
1549;166,85;20,4;6;19,5;24;28;30;41;24
1550;166,85;20,4;6;10;24;28;30;41;24
1551;166,95;20,4;9,9;10;24;28;30;41;24
1552;166,95;20,4;9,9;10;23;28;30;41;24
1553;166,95;17,8;9,9;10;23;28;30;41;24
1554;166,95;17,8;6;10;23;28;30;41;24
1555;166,95;17,8;6;3,5;23;28;30;41;24
1556;167,15;17,8;6,6;3,5;23;28;30;41;24
1557;167,15;17,8;6,6;3,5;22;28;30;41;24
1558;167,15;17,4;6,6;3,5;22;28;30;41;24
1559;167,15;17,4;6;3,5;22;28;30;41;24
1560;167,15;17,4;6;2,5;22;28;30;41;24
1561;167,25;17,4;7,2;2,5;22;28;30;41;24
1562;167,25;17,4;7,2;2,5;21;28;30;41;24
1563;167,25;17;7,2;2,5;21;28;30;41;24
1564;167,25;17;6,6;2,5;21;28;30;41;24
1565;167,25;17;6,6;1,5;21;28;30;41;24
1566;167,6;17;7,8;1,5;21;28;30;41;24
1567;167,6;17;7,8;1,5;20;28;30;41;24
1568;167,6;17;7,8;1,5;21;28;30;41;24
1569;167,65;17;15,6;1,5;21;28;30;41;24
1570;167,75;17;16,5;1,5;21;28;30;41;24
1571;167,75;17;16,5;1,5;20;28;30;41;24
1572;167,75;17;16,5;1,5;21;28;30;41;24
1573;167,75;17;20,4;1,5;21;28;30;41;24
1574;167,75;17;20,4;1,5;20;28;30;41;24
1575;167,75;17;20,4;1,5;21;28;30;41;24
1576;167,95;17;23,7;1,5;21;28;30;41;24
1577;167,95;17;23,7;1,5;20;28;30;41;24
1578;167,95;17;23,7;1,5;21;28;30;41;24
1579;168;17;23,7;1,5;21;28;31;41;24
1580;168;17;23,7;1,5;22;28;31;41;24
1581;168,7;17;23,7;1,5;22;48;31;41;24
1582;168,7;17;23,7;1,5;22;48;30;41;24
1583;168,7;17;23,7;1,5;22;14;30;41;24
1584;169;17;23,7;1,5;22;14;30;76;26
1585;169,15;17;25,2;1,5;22;14;30;76;26
1586;169,15;17;25,2;1,5;21;14;30;76;26
1587;169,15;17;25,2;1,5;22;14;30;76;26
1588;169,15;17;31,2;1,5;22;14;30;76;26
1589;169,15;17;31,2;1,5;21;14;30;76;26
1590;169,15;17;31,2;1,5;22;14;30;76;26
1591;169,4;17;37,2;1,5;22;14;30;76;26
1592;169,4;17;37,2;1,5;21;14;30;76;26
1593;169,4;17;37,2;1,5;22;14;30;76;26
1594;169,5;17;45;1,5;22;14;30;76;26
1595;169,6;17;52,2;1,5;22;14;30;76;26
1596;169,9;17;52,2;1,5;22;28;30;76;26
1597;169,9;17;52,2;1,5;22;28;29;76;26
1598;169,9;17;52,2;1,5;22;28;30;76;26
1599;169,9;16,8;52,2;1,5;22;28;30;76;26
1600;169,9;16,8;51,9;1,5;22;28;30;76;26
1601;169,9;16,8;51,9;1;22;28;30;76;26
1602;170,15;16,8;52,2;1;22;28;30;76;26
1603;170,15;16,8;52,2;1;21;28;30;76;26
1604;170,15;16,8;52,2;1;22;28;30;76;26
1605;170,25;16,8;52,2;1;22;46;30;76;26
1606;170,25;16,8;52,2;1;22;46;29;76;26
1607;170,25;16,8;52,2;1;22;12;29;76;26
1608;170,45;16,8;59,1;1;22;12;29;76;26
1609;170,45;16,8;59,1;1;21;12;29;76;26
1610;170,45;16,8;59,1;1;22;12;29;76;26
1611;170,6;16,8;60,9;1;22;12;29;76;26
1612;170,6;16,8;60,9;1;21;12;29;76;26
1613;170,6;16,8;60,9;1;22;12;29;76;26
1614;170,65;16,8;60,9;1;22;24;29;76;26
1615;170,65;16,8;60,9;1;22;24;28;76;26
1616;170,65;16,8;60,9;1;22;24;29;76;26
1617;170,65;16,8;60,9;1;23;24;29;76;26
1618;171;16,8;60,9;1;23;34;29;76;26
1619;171;16,8;60,9;1;23;34;28;76;26
1620;171;16,8;60,9;1;23;12;28;76;26
1621;171;16,8;60,9;1;23;12;29;76;26
1622;171;16,8;60,9;1;24;12;29;76;26
1623;171,7;16,8;61,2;1;24;12;29;76;26
1624;171,7;16,8;61,2;1;23;12;29;76;26
1625;171,7;16,8;61,2;1;24;12;29;76;26
1626;171,75;16,8;61,2;1;24;12;29;64;22
1627;171,85;16,8;61,2;1;24;31;29;64;22
1628;171,85;16,8;61,2;1;24;31;28;64;22
1629;171,85;16,8;61,2;1;24;8;28;64;22
1630;171,95;16,8;61,2;1;24;21;28;64;22
1631;171,95;16,8;61,2;1;24;21;27;64;22
1632;171,95;16,8;61,2;1;24;21;28;64;22
1633;171,95;16,8;61,2;1;25;21;28;64;22
1634;172;16,8;61,2;1;25;21;28;66;22
1635;172,15;16,8;61,8;1;25;21;28;66;22
1636;172,15;16,8;61,8;1;24;21;28;66;22
1637;172,15;16,8;61,8;1;25;21;28;66;22
1638;172,15;16,8;61,8;1;25;23;28;66;22
1639;172,15;16,8;61,8;1;25;23;27;66;22
1640;172,15;16,8;61,8;1;25;2;27;66;22
1641;172,25;16,8;61,8;1;25;4;27;66;22
1642;172,25;16,8;61,8;1;25;4;26;66;22
1643;172,25;16,8;61,8;1;25;4;27;66;22
1644;172,25;16,8;61,8;1;26;4;27;66;22
1645;172,85;16,8;61,8;1;26;4;27;67;23
1646;172,9;16,8;62,4;1;26;4;27;67;23
1647;173;16,8;62,4;1;26;4;28;67;23
1648;173;16,8;62,4;1;27;4;28;67;23
1649;173,5;16,8;62,4;2;27;4;28;67;23
1650;173,5;16,8;62,4;2;26;4;28;67;23
1651;173,5;16;62,4;2;26;4;28;67;23
1652;173,5;16;61,2;2;26;4;28;67;23
1653;173,5;16;61,2;2;26;4;28;67;23
1654;174,9;16;61,2;2;26;5;28;67;23
1655;174,9;16;61,2;2;26;5;27;67;23
1656;174,9;16;61,2;2;26;5;28;67;23
1657;174,9;16;61,2;2;27;5;28;67;23
1658;175;16;61,2;2;27;5;29;67;23
1659;175;16;61,2;2;28;5;29;67;23
1660;175,15;16;61,2;2;28;5;29;67;23
1661;175,15;16;61,2;2;27;5;29;67;23
1662;175,15;16;61,2;2;28;5;29;67;23
1663;175,25;16;61,2;2;28;5;29;11;34
1664;175,7;16;61,2;2;28;5;29;30;34
1665;175,75;16;61,2;8;28;5;29;30;34
1666;175,75;16;61,2;8;27;5;29;30;34
1667;175,75;16;61,2;8;28;5;29;30;34
1668;176;16;61,2;8;28;5;30;30;34
1669;176;16;61,2;8;29;5;30;30;34
1670;176,65;16;61,2;10;29;5;30;30;34
1671;176,65;16;61,2;10;28;5;30;30;34
1672;176,65;16;61,2;10;29;5;30;30;34
1673;176,75;16;61,2;18;29;5;30;30;34
1674;176,75;16;61,2;18;28;5;30;30;34
1675;176,75;11;61,2;18;28;5;30;30;34
1676;176,75;11;53,7;18;28;5;30;30;34
1677;176,75;11;53,7;5,5;28;5;30;30;34
1678;177;11;53,7;5,5;28;5;31;30;34
1679;177;11;53,7;5,5;29;5;31;30;34
1680;177,15;11;53,7;11,5;29;5;31;30;34
1681;177,15;11;53,7;11,5;28;5;31;30;34
1682;177,15;11;53,7;11,5;29;5;31;30;34
1683;177,95;11;53,7;13,5;29;5;31;30;34
1684;177,95;11;53,7;13,5;28;5;31;30;34
1685;177,95;7,8;53,7;13,5;28;5;31;30;34
1686;177,95;7,8;48,9;13,5;28;5;31;30;34
1687;177,95;7,8;48,9;5,5;28;5;31;30;34
1688;178;7,8;48,9;9,5;28;5;31;30;34
1689;178;7,8;48,9;9,5;27;5;31;30;34
1690;178;7,8;48,9;9,5;28;5;31;30;34
1691;178,5;7,8;48,9;9,5;28;9;31;30;34
1692;178,5;7,8;48,9;9,5;28;9;30;30;34
1693;178,5;7,8;48,9;9,5;28;9;31;30;34
1694;178,5;7,8;48,9;9,5;29;9;31;30;34
1695;178,7;7,8;48,9;16;29;9;31;30;34
1696;178,7;7,8;48,9;16;28;9;31;30;34
1697;178,7;3;48,9;16;28;9;31;30;34
1698;178,7;3;41,7;16;28;9;31;30;34
1699;178,7;3;41,7;4;28;9;31;30;34
1700;178,85;3;41,7;16,5;28;9;31;30;34
1701;178,85;3;41,7;16,5;27;9;31;30;34
1702;178,85;3;41,7;16,5;28;9;31;30;34
1703;179,2;3;41,7;29;28;9;31;30;34
1704;179,2;3;41,7;29;27;9;31;30;34
1705;179,2;3;41,7;29;28;9;31;30;34
1706;180;3;41,7;29;28;9;32;30;34
1707;180;3;41,7;29;29;9;32;30;34
1708;180,15;3;41,7;39;29;9;32;30;34
1709;180,15;3;41,7;39;28;9;32;30;34
1710;180,15;7,52021E-12;41,7;39;28;9;32;30;34
1711;180,15;7,52021E-12;37,2;39;28;9;32;30;34
1712;180,15;7,52021E-12;37,2;31,5;28;9;32;30;34
1713;180,15;7,52021E-12;37,2;43;28;9;32;30;34
1714;180,15;7,52021E-12;37,2;43;27;9;32;30;34
1715;180,15;7,52021E-12;37,2;43;28;9;32;30;34
1716;180,65;7,52021E-12;37,2;44;28;9;32;30;34
1717;180,65;7,52021E-12;37,2;44;27;9;32;30;34
1718;180,65;7,52021E-12;37,2;44;28;9;32;30;34
1719;180,7;7,52021E-12;37,2;52;28;9;32;30;34
1720;180,7;7,52021E-12;37,2;52;27;9;32;30;34
1721;180,7;7,52021E-12;37,2;52;28;9;32;30;34
1722;181,1;7,52021E-12;37,2;63;28;9;32;30;34
1723;181,1;7,52021E-12;37,2;63;27;9;32;30;34
1724;181,1;7,52021E-12;37,2;63;28;9;32;30;34
1725;181,15;7,52021E-12;37,2;63;28;9;32;68;21
1726;181,75;7,52021E-12;37,2;63;28;34;32;68;21
1727;181,75;7,52021E-12;37,2;63;28;34;31;68;21
1728;181,75;7,52021E-12;37,2;63;28;34;31;68;21
1729;182;7,52021E-12;37,2;63;28;34;32;68;21
1730;182;7,52021E-12;37,2;63;29;34;32;68;21
1731;182,4;7,52021E-12;37,2;63,5;29;34;32;68;21
1732;182,4;7,52021E-12;37,2;63,5;28;34;32;68;21
1733;182,4;7,52021E-12;37,2;63,5;29;34;32;68;21
1734;182,4;7,52021E-12;37,2;65;29;34;32;68;21
1735;182,4;7,52021E-12;37,2;65;28;34;32;68;21
1736;182,4;7,52021E-12;37,2;65;29;34;32;68;21
1737;182,5;7,52021E-12;37,2;74;29;34;32;68;21
1738;182,5;7,52021E-12;37,2;74;28;34;32;68;21
1739;182,5;7,52021E-12;37,2;74;29;34;32;68;21
1740;182,95;7,52021E-12;37,2;74;29;16;32;68;21
1741;182,95;7,52021E-12;37,2;74;29;16;31;68;21
1742;182,95;7,52021E-12;37,2;74;29;16;32;68;21
1743;182,95;7,52021E-12;37,2;74;30;16;32;68;21
1744;183;7,52021E-12;37,2;85,5;30;16;32;68;21
1745;183;7,52021E-12;37,2;85,5;29;16;32;68;21
1746;183;7,52021E-12;37,2;85,5;30;16;32;68;21
1747;183,25;7,52021E-12;37,2;86;30;16;32;68;21
1748;183,25;7,52021E-12;37,2;86;29;16;32;68;21
1749;183,25;7,52021E-12;37,2;86;30;16;32;68;21
1750;183,4;7,52021E-12;37,2;98,5;30;16;32;68;21
1751;183,4;7,52021E-12;37,2;98,5;29;16;32;68;21
1752;183,4;7,52021E-12;37,2;98,5;30;16;32;68;21
1753;183,7;7,52021E-12;37,2;98,5;30;40;32;68;21
1754;183,7;7,52021E-12;37,2;98,5;30;40;31;68;21
1755;183,7;7,52021E-12;37,2;98,5;30;15;31;68;21
1756;183,75;7,52021E-12;37,2;99;30;15;31;68;21
1757;183,75;7,52021E-12;37,2;99;29;15;31;68;21
1758;183,75;7,52021E-12;37,2;99;30;15;31;68;21
1759;184;7,52021E-12;37,2;105;30;15;31;68;21
1760;184;7,52021E-12;37,2;105;29;15;31;68;21
1761;184;7,52021E-12;37,2;105;30;15;31;68;21
1762;184,5;7,52021E-12;37,2;112,5;30;15;31;68;21
1763;184,5;7,52021E-12;37,2;112,5;29;15;31;68;21
1764;184,5;7,52021E-12;37,2;112,5;30;15;31;68;21
1765;184,6;0,8;37,2;112,5;30;15;31;68;21
1766;184,6;0,8;37,2;112,5;29;15;31;68;21
1767;184,6;0,8;37,2;112,5;30;15;31;68;21
1768;185;0,8;37,2;112,5;30;15;32;68;21
1769;185;0,8;37,2;112,5;31;15;32;68;21
1770;185,15;0,8;37,2;112,5;31;30;32;68;21
1771;185,15;0,8;37,2;112,5;31;30;31;68;21
1772;185,15;0,8;37,2;112,5;31;30;31;68;21
1773;185,15;3,4;37,2;112,5;31;30;31;68;21
1774;185,15;3,4;37,2;112,5;30;30;31;68;21
1775;185,15;3,4;37,2;112,5;31;30;31;68;21
1776;185,15;3,4;37,2;123;31;30;31;68;21
1777;185,15;3,4;37,2;123;30;30;31;68;21
1778;185,15;3,4;37,2;123;31;30;31;68;21
1779;185,2;3,8;37,2;123;31;30;31;68;21
1780;185,2;3,8;37,2;123;30;30;31;68;21
1781;185,2;3,8;37,2;123;31;30;31;68;21
1782;186;3,8;37,2;123;31;30;32;68;21
1783;186;3,8;37,2;123;32;30;32;68;21
1784;186,15;4,8;37,2;123;32;30;32;68;21
1785;186,15;4,8;37,2;123;31;30;32;68;21
1786;186,15;3,6;37,2;123;31;30;32;68;21
1787;186,15;3,6;35,4;123;31;30;32;68;21
1788;186,15;3,6;35,4;120;31;30;32;68;21
1789;186,5;3,6;35,4;133;31;30;32;68;21
1790;186,75;3,6;35,4;142,5;31;30;32;68;21
1791;186,75;3,6;35,4;142,5;30;30;32;68;21
1792;186,75;3,6;35,4;142,5;31;30;32;68;21
1793;186,8;5;35,4;142,5;31;30;32;68;21
1794;186,8;5;35,4;142,5;30;30;32;68;21
1795;186,8;5;35,4;142,5;31;30;32;68;21
1796;187,2;8;35,4;142,5;31;30;32;68;21
1797;187,2;8;35,4;142,5;30;30;32;68;21
1798;187,2;3,4;35,4;142,5;30;30;32;68;21
1799;187,2;3,4;28,5;142,5;30;30;32;68;21
1800;187,2;3,4;28,5;131;30;30;32;68;21
1801;187,95;9;28,5;131;30;30;32;68;21
1802;187,95;9;28,5;131;29;30;32;68;21
1803;187,95;3;28,5;131;29;30;32;68;21
